"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Buffalo",55.3517739025857,33,16.1429383816704,148,27.1341463414634,294,39.5670475045099,65
2026,"Butler",50.9100364014561,200,15.9187352960577,130,34.5549738219895,60,42.0696827873115,33
2026,"CSUN",51.2633624878523,183,17.5220187514529,239,31.9183673469388,128,34.2079689018465,205
2026,"Cal Baptist",48.5947879407256,302,18.1252776543758,278,37.8199834847234,11,36.1267245784364,154
2026,"Cal Poly",51.526125193999,175,19.887788116941,346,29.9570815450644,201,34.9198137609933,183
2026,"Cal St. Bakersfield",45.6867196367764,355,18.8630535428463,315,30.4464285714286,182,42.2247446083995,32
2026,"Cal St. Fullerton",51.3636363636364,180,15.1995195792177,74,24.5671887881286,346,37.8282828282828,110
2026,"California",52.1944444444444,138,15.0042704462039,62,25.8185219831618,326,37.3333333333333,125
2026,"Campbell",50.1353546291283,229,17.5846736625997,243,33.4513274336283,81,43.4759068760152,18
2026,"Canisius",46.3271604938272,348,19.6088549460756,340,29.2987512007685,228,31.4197530864198,272
2026,"Central Arkansas",53.997949769349,70,15.3984801789072,95,28.7564766839378,240,31.1635058944131,280
2026,"Central Connecticut",51.6419832582099,170,16.2455365660861,153,27.4749721913237,282,31.2298776561494,278
2026,"Central Michigan",51.7501508750754,162,18.1189592954299,276,29.1282051282051,232,31.4423657211829,270
2026,"Charleston",50.5349099099099,216,15.7923100353804,120,29.9256505576208,203,41.2162162162162,47
2026,"Charleston Southern",54.0599455040872,68,18.5400831779722,298,29.4170403587444,224,30.5177111716621,297
2026,"Charlotte",53.3333333333333,87,18.0866749544653,274,33.953488372093,68,36.4187327823691,144
2026,"Chattanooga",54.1844838118509,65,14.3884892086331,37,21.7627856365615,358,29.6884544899206,319
2026,"Chicago St.",45.3247480403136,358,15.6335877862595,112,28.2511210762332,258,29.9552071668533,312
2026,"Cincinnati",50.5268439538384,217,16.981615981927,201,30.6343906510851,178,29.4029101856498,323
2026,"Clemson",52.6219192448873,119,14.2236886840301,29,28.1527531083481,261,37.1263765076036,131
2026,"Cleveland St.",54.1618160651921,67,17.839942557253,259,26.973026973027,297,37.8928987194412,108
2026,"Coastal Carolina",47.8809012875536,314,15.2278993574288,76,26.9491525423729,299,32.2961373390558,255
2026,"Colgate",53.2692307692308,93,14.6336585910986,47,26.5761396702231,308,29.7252747252747,317
2026,"Colorado",53.1803962460897,97,14.4643864247089,41,29,235,35.7664233576642,163
2026,"Colorado St.",58.0085261875761,10,18.5476284405062,300,30.0108342361863,198,39.5858708891596,64
2026,"Columbia",53.6274509803922,78,19.5204993616116,336,35.9818388195233,26,28.562091503268,336
2026,"Connecticut",55.3410230692076,35,16.8414538462389,188,35.7142857142857,33,29.9899699097292,311
2026,"Coppin St.",45.8561852528946,350,22.3079604322167,363,30.4307116104869,185,38.4521633150518,94
2026,"Cornell",58.5,7,15.9780902441468,137,30.1929625425653,192,30.25,305
2026,"Creighton",53.1200423056584,101,16.5372798673383,167,27.5204359673025,280,27.4986779481756,346
2026,"Dartmouth",51.7664023071377,159,17.6714802742821,251,23.7367802585194,347,37.9956741167988,106
2026,"Davidson",52.5902211874272,121,16.1076168332076,146,28.5986653956149,248,31.8393480791618,261
2026,"Dayton",51.7524024872809,161,17.3960792927352,227,27.1123491179202,295,47.5409836065574,1
2026,"DePaul",49.8069498069498,244,17.7633210489587,256,30.1094890510949,194,35.2454495311638,173
2026,"Delaware",53.3055198973042,89,18.236034045705,286,20.8008898776418,362,30.6161745827985,292
2026,"Delaware St.",42.9395790902919,364,19.8891651272934,347,27.7310924369748,276,34.0801086218601,208
2026,"Denver",53.6123853211009,80,14.2595410365494,30,29.8403193612774,206,34.1169724770642,207
2026,"Detroit Mercy",49.4822888283379,268,16.0089841463269,141,33.2715477293791,85,32.5885558583106,248
2026,"Drake",51.3658275307981,179,14.9892322017148,61,26.5734265734266,309,33.5297268344938,224
2026,"Drexel",50.6530380465645,207,19.0738632959923,322,31.2096029547553,158,31.5729699034639,268
